pianist_id,segment_id,annotator_id,arousal,valence,gems_wonder,gems_transcendence,gems_tenderness,gems_nostalgia,gems_peacefulness,gems_power,gems_joyful_activation,gems_tension,gems_sadness,gemmes_flow,gemmes_movement,gemmes_force,gemmes_interior,gemmes_wandering,label
3.0,15.0,11.0,3.0,-1.0,3.0,1.0,3.0,5.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,angry
3.0,16.0,129.0,4.0,-1.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,5.0,angry
3.0,16.0,175.0,2.0,-1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,sad
3.0,16.0,110.0,3.0,-1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,angry
3.0,16.0,193.0,2.0,0.0,2.0,3.0,4.0,5.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,sad
3.0,16.0,118.0,3.0,-1.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,angry
3.0,16.0,103.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,5.0,4.0,happy
3.0,16.0,65.0,3.0,0.0,4.0,1.0,2.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,angry
3.0,16.0,134.0,4.0,2.0,4.0,1.0,5.0,3.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,happy
3.0,16.0,89.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,happy
3.0,16.0,163.0,2.0,1.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,5.0,relaxed
3.0,16.0,190.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,happy
3.0,17.0,39.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,happy
3.0,17.0,143.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,happy
3.0,17.0,90.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,2.0,happy
3.0,17.0,59.0,4.0,-1.0,5.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,3.0,5.0,1.0,2.0,5.0,3.0,angry
3.0,17.0,49.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,happy
3.0,17.0,112.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,sad
3.0,17.0,11.0,4.0,-1.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,angry
3.0,18.0,129.0,4.0,-2.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,angry
3.0,18.0,175.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,sad
3.0,18.0,110.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,sad
3.0,18.0,193.0,2.0,-1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,sad
3.0,18.0,118.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,2.0,5.0,4.0,2.0,1.0,happy
3.0,18.0,103.0,4.0,0.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,angry
3.0,18.0,65.0,4.0,-1.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,angry
3.0,18.0,134.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,happy
3.0,18.0,89.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,happy
3.0,18.0,163.0,5.0,-2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,3.0,angry
3.0,18.0,190.0,4.0,-1.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,angry
3.0,19.0,39.0,4.0,-1.0,1.0,5.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,1.0,1.0,angry
3.0,19.0,143.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,angry
3.0,19.0,90.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,relaxed
3.0,19.0,59.0,3.0,-1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,angry
3.0,19.0,49.0,5.0,-1.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,angry
3.0,19.0,112.0,2.0,-1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,4.0,1.0,1.0,sad
3.0,19.0,11.0,2.0,-1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,sad
3.0,20.0,129.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,5.0,4.0,3.0,1.0,3.0,4.0,5.0,1.0,2.0,happy
3.0,20.0,175.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,4.0,5.0,2.0,1.0,happy
3.0,20.0,110.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,5.0,sad
3.0,20.0,193.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,2.0,happy
3.0,20.0,118.0,3.0,0.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,2.0,1.0,angry
3.0,20.0,103.0,5.0,-1.0,4.0,3.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,angry
3.0,20.0,65.0,4.0,-1.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,angry
3.0,20.0,134.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,sad
3.0,20.0,89.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,happy
3.0,20.0,163.0,2.0,-1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,sad
3.0,20.0,190.0,1.0,-2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,sad
3.0,21.0,39.0,1.0,-1.0,5.0,1.0,4.0,5.0,5.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,5.0,sad
3.0,21.0,143.0,1.0,-1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,sad
3.0,21.0,90.0,3.0,1.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,happy
3.0,21.0,59.0,1.0,0.0,5.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,4.0,3.0,sad
3.0,21.0,49.0,2.0,-1.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,sad
3.0,21.0,112.0,3.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,happy
3.0,21.0,11.0,3.0,-1.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,2.0,angry
3.0,22.0,129.0,2.0,-1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,4.0,5.0,sad
3.0,22.0,175.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,sad
3.0,22.0,110.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,angry
3.0,22.0,193.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,relaxed
3.0,22.0,118.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,relaxed
3.0,22.0,103.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,happy
3.0,22.0,65.0,2.0,-1.0,4.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,4.0,sad
3.0,22.0,134.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,2.0,happy
3.0,22.0,89.0,4.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,happy
3.0,22.0,163.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,5.0,relaxed
3.0,22.0,190.0,2.0,0.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,2.0,5.0,sad
3.0,23.0,39.0,5.0,-1.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,4.0,3.0,1.0,angry
3.0,23.0,143.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,relaxed
3.0,23.0,90.0,2.0,0.0,4.0,2.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,sad
3.0,23.0,59.0,4.0,-1.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,5.0,2.0,4.0,2.0,1.0,angry
3.0,23.0,49.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,happy
3.0,23.0,112.0,4.0,-1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,angry
3.0,23.0,11.0,1.0,-2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,sad
3.0,24.0,129.0,3.0,-2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,angry
3.0,24.0,175.0,2.0,0.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,sad
3.0,24.0,110.0,2.0,0.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,sad
3.0,24.0,193.0,2.0,0.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,sad
3.0,24.0,118.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,sad
3.0,24.0,103.0,3.0,-2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,5.0,angry
3.0,24.0,65.0,2.0,1.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,4.0,relaxed
3.0,24.0,134.0,1.0,0.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,sad
3.0,24.0,89.0,2.0,0.0,2.0,3.0,2.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,sad
3.0,24.0,163.0,1.0,-1.0,2.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,5.0,sad
3.0,24.0,190.0,2.0,1.0,2.0,1.0,5.0,4.0,5.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,relaxed
3.0,25.0,39.0,1.0,-2.0,4.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,5.0,sad
3.0,25.0,143.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,relaxed
3.0,25.0,90.0,1.0,0.0,4.0,1.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,sad
3.0,25.0,59.0,1.0,0.0,3.0,2.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,sad
3.0,25.0,49.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,4.0,4.0,relaxed
3.0,25.0,112.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,relaxed
3.0,25.0,11.0,1.0,-1.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,sad
3.0,26.0,129.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,happy
3.0,26.0,175.0,2.0,-1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,sad
3.0,26.0,110.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,sad
3.0,26.0,193.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,relaxed
3.0,26.0,118.0,3.0,-1.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,angry
3.0,26.0,103.0,4.0,-1.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,angry
3.0,26.0,65.0,4.0,-1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,angry
3.0,26.0,134.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,happy
3.0,26.0,89.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,happy
3.0,26.0,163.0,4.0,1.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,happy
3.0,26.0,190.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,happy
4.0,0.0,107.0,4.0,0.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,angry
4.0,0.0,104.0,4.0,-1.0,4.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,5.0,5.0,angry
4.0,0.0,125.0,2.0,1.0,4.0,1.0,5.0,4.0,5.0,2.0,4.0,1.0,2.0,5.0,2.0,1.0,3.0,4.0,relaxed
4.0,0.0,88.0,2.0,-1.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,5.0,2.0,sad
4.0,0.0,68.0,4.0,-1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,angry
4.0,0.0,67.0,2.0,-2.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,4.0,sad
4.0,0.0,160.0,1.0,-1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,sad
4.0,1.0,63.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,1.0,3.0,angry
4.0,1.0,164.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,happy
4.0,1.0,92.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,sad
4.0,1.0,23.0,5.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,happy
4.0,1.0,116.0,2.0,0.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,5.0,sad
4.0,1.0,73.0,3.0,-1.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,angry
4.0,1.0,100.0,3.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,happy
4.0,1.0,165.0,1.0,0.0,4.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,sad
4.0,1.0,184.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,happy
4.0,1.0,15.0,3.0,2.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,happy
4.0,2.0,107.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,relaxed
4.0,2.0,104.0,1.0,-1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,sad
4.0,2.0,125.0,2.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,relaxed
4.0,2.0,88.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,happy
4.0,2.0,68.0,3.0,0.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,1.0,1.0,5.0,3.0,2.0,4.0,4.0,angry
4.0,2.0,67.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,2.0,3.0,4.0,1.0,5.0,happy
4.0,2.0,160.0,3.0,-1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,angry
4.0,3.0,63.0,2.0,-2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,sad
4.0,3.0,164.0,4.0,-2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,angry
4.0,3.0,92.0,2.0,-1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,sad
4.0,3.0,23.0,5.0,1.0,4.0,4.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0,happy
4.0,3.0,116.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,sad
4.0,3.0,73.0,4.0,-1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,angry
4.0,3.0,100.0,4.0,-1.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,4.0,3.0,1.0,angry
4.0,3.0,165.0,4.0,-1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,3.0,5.0,2.0,1.0,angry
4.0,3.0,184.0,4.0,0.0,3.0,5.0,3.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,angry
4.0,3.0,15.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,angry
4.0,4.0,107.0,4.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,happy
4.0,4.0,104.0,4.0,1.0,5.0,4.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,happy
4.0,4.0,125.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,angry
4.0,4.0,88.0,4.0,0.0,4.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,angry
4.0,4.0,68.0,5.0,1.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,happy
4.0,4.0,67.0,5.0,1.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,3.0,happy
4.0,4.0,160.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,relaxed
4.0,5.0,63.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,relaxed
4.0,5.0,164.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,relaxed
4.0,5.0,92.0,2.0,-1.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,sad
4.0,5.0,23.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,happy
4.0,5.0,116.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,relaxed
4.0,5.0,73.0,3.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,4.0,happy
4.0,5.0,100.0,2.0,0.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,sad
4.0,5.0,165.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,relaxed
4.0,5.0,184.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,angry
4.0,5.0,15.0,4.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,5.0,5.0,3.0,1.0,2.0,happy
4.0,6.0,107.0,2.0,0.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,1.0,2.0,5.0,2.0,1.0,2.0,4.0,sad
4.0,6.0,104.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,4.0,relaxed
4.0,6.0,125.0,2.0,0.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,sad
4.0,6.0,88.0,2.0,0.0,3.0,3.0,4.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,1.0,1.0,5.0,5.0,sad
4.0,6.0,68.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,3.0,5.0,3.0,2.0,5.0,4.0,happy
4.0,6.0,67.0,3.0,-1.0,4.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,5.0,4.0,angry
4.0,6.0,160.0,1.0,2.0,5.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,4.0,relaxed
4.0,7.0,63.0,2.0,-1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,sad
4.0,7.0,164.0,4.0,0.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,3.0,angry
4.0,7.0,92.0,4.0,0.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,angry
4.0,7.0,23.0,5.0,2.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,happy
4.0,7.0,116.0,5.0,0.0,5.0,2.0,5.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,5.0,4.0,3.0,3.0,angry
4.0,7.0,73.0,2.0,-1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,sad
4.0,7.0,100.0,3.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,angry
4.0,7.0,165.0,3.0,-1.0,4.0,5.0,4.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,angry
4.0,7.0,184.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,happy
4.0,7.0,15.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,relaxed
4.0,8.0,107.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,happy
4.0,8.0,104.0,2.0,0.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,sad
4.0,8.0,125.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,happy
4.0,8.0,88.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,happy
